2025-02-16, 22:43:26, 593, 17.625
2025-02-16, 22:43:28, 593, 17.75
2025-02-16, 22:43:30, 642, 17.75
2025-02-16, 22:43:32, 640, 17.75
2025-02-16, 22:43:34, 654, 17.687
2025-02-16, 22:43:36, 653, 17.625
2025-02-16, 22:43:38, 666, 17.562
2025-02-16, 22:43:40, 614, 17.5
2025-02-16, 22:43:42, 987, 17.5
2025-02-16, 22:43:44, 991, 17.437
2025-02-16, 22:43:46, 991, 17.375
2025-02-16, 22:43:48, 991, 17.375
2025-02-16, 22:43:49, 992, 17.375
2025-02-16, 22:43:51, 994, 17.312
2025-02-16, 22:43:53, 992, 17.25
2025-02-16, 22:43:55, 992, 17.25
2025-02-16, 22:43:57, 993, 17.187
2025-02-16, 22:43:59, 991, 17.187
2025-02-16, 22:44:01, 990, 17.125
2025-02-16, 22:44:03, 990, 17.125
2025-02-16, 22:44:05, 988, 17.125
2025-02-16, 22:44:07, 990, 17.125
2025-02-16, 22:44:09, 990, 17.062
2025-02-16, 22:44:11, 1000, 17.062
2025-02-16, 22:44:13, 998, 17.062
2025-02-16, 22:44:14, 998, 17.062
2025-02-16, 22:44:16, 998, 17.0
2025-02-16, 22:44:18, 998, 17.0
2025-02-16, 22:44:20, 998, 17.0
2025-02-16, 22:44:22, 997, 16.937
2025-02-16, 22:44:24, 995, 16.937
2025-02-16, 22:44:26, 995, 16.937
2025-02-16, 22:44:28, 994, 16.937
2025-02-16, 22:44:30, 994, 16.875
2025-02-16, 22:44:32, 994, 16.875
2025-02-16, 22:44:34, 994, 16.875
2025-02-16, 22:44:36, 994, 16.875
2025-02-16, 22:44:37, 994, 16.875
2025-02-16, 22:44:39, 995, 16.812
2025-02-16, 22:44:41, 994, 16.812
2025-02-16, 22:44:43, 995, 16.812
2025-02-16, 22:44:45, 998, 16.812
2025-02-16, 22:44:47, 996, 16.75
2025-02-16, 22:44:49, 994, 16.75
2025-02-16, 22:44:51, 994, 16.75
2025-02-16, 22:44:53, 994, 16.75
2025-02-16, 22:44:55, 994, 16.687
2025-02-16, 22:44:57, 994, 16.687
2025-02-16, 22:44:59, 994, 16.687
2025-02-16, 22:45:01, 994, 16.687
2025-02-16, 22:45:02, 994, 16.687
2025-02-16, 22:45:04, 994, 16.625
